Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-04-15,19.873,20.099,19.492,19.796,98964
2005-04-18,19.641,19.641,19.034,19.57,60045
2005-04-19,19.57,19.718,19.258,19.337,65393
2005-04-20,19.415,19.641,19.415,19.57,87683
2005-04-21,19.57,20.021,19.57,20.021,80104
2005-04-22,20.254,20.402,19.796,19.944,23448
2005-04-25,19.944,20.021,19.796,19.944,3649
2005-04-26,19.796,19.796,17.967,17.967,167811
2005-04-27,18.193,18.348,17.89,17.967,125990
2005-04-28,18.045,18.877,17.89,18.505,132805
2005-04-29,18.808,18.808,17.664,17.967,49586
2005-05-02,17.967,17.967,17.128,17.206,29374
2005-05-04,17.057,17.361,16.825,17.128,53906
2005-05-05,17.431,17.509,17.057,17.283,31953
2005-05-06,17.206,17.361,16.902,17.206,30438
2005-05-09,17.057,17.128,16.747,16.747,16750
2005-05-10,16.902,16.98,16.521,16.521,37206
2005-05-11,16.295,17.206,16.295,16.98,63109
2005-05-12,17.206,17.509,17.206,17.206,33704
2005-05-13,17.361,17.509,17.128,17.431,47555
2005-05-16,17.509,17.967,17.509,17.812,79207
2005-05-17,18.045,18.045,17.431,17.509,48978
2005-05-18,17.509,17.812,17.361,17.509,27507
2005-05-19,17.664,18.271,17.664,18.123,42300
2005-05-20,18.123,18.652,18.123,18.574,39051
2005-05-23,18.808,18.877,18.652,18.652,15124
2005-05-24,18.808,18.808,18.271,18.271,53770
2005-05-25,18.271,18.574,18.123,18.505,4017
2005-05-27,18.505,18.808,18.427,18.808,15521
2005-05-30,18.877,19.337,18.652,18.955,39122
2005-05-31,18.808,19.111,18.652,18.877,14811
2005-06-01,18.73,18.808,18.505,18.73,24280
2005-06-02,18.73,18.877,18.652,18.808,7114
2005-06-03,18.73,18.877,18.348,18.505,35138
2005-06-06,18.427,18.427,18.045,18.045,29897
2005-06-07,18.123,18.505,18.123,18.427,66879
2005-06-08,18.505,18.652,18.348,18.505,68372
2005-06-09,18.505,18.73,18.348,18.652,56305
2005-06-10,18.808,18.877,18.505,18.652,91861
2005-06-13,18.505,18.652,18.348,18.652,22902
2005-06-14,18.427,18.574,18.271,18.348,65233
2005-06-15,18.574,18.652,18.271,18.652,26350
2005-06-16,18.877,18.955,18.505,18.652,18808
2005-06-17,18.877,19.189,18.73,19.111,63451
2005-06-20,19.034,19.641,18.955,19.641,35428
2005-06-21,19.641,19.944,19.492,19.944,52926
2005-06-22,20.099,20.635,19.944,20.635,67818
2005-06-23,20.861,20.861,20.254,20.402,41457
2005-06-24,20.325,20.325,19.944,20.177,36421
2005-06-27,19.944,20.099,19.492,20.021,26312
2005-06-28,20.177,20.402,19.873,20.402,39176
2005-06-29,20.402,20.402,20.099,20.325,13329
2005-06-30,20.099,20.48,19.873,20.254,20013
2005-07-01,20.021,20.783,20.021,20.635,59870
2005-07-04,20.558,20.939,20.402,20.861,61249
2005-07-05,20.939,20.939,20.177,20.254,149049
2005-07-06,20.254,20.635,20.099,20.635,11813
2005-07-07,20.635,20.635,20.177,20.48,33786
2005-07-08,20.325,20.706,20.325,20.635,12136
2005-07-11,20.939,21.39,20.939,21.39,119935
2005-07-12,21.468,21.468,21.164,21.321,22500
2005-07-13,21.321,21.468,21.164,21.164,28457
2005-07-14,21.39,21.927,21.242,21.771,88331
2005-07-15,21.701,22.083,21.468,22.083,42056
2005-07-18,22.837,23.296,22.767,22.915,237862
2005-07-19,22.915,23.148,22.689,22.992,170645
2005-07-20,23.07,23.296,22.837,23.07,108635
2005-07-21,23.07,23.296,23.07,23.218,77077
2005-07-22,23.218,23.98,23.148,23.677,116127
2005-07-25,23.677,25.124,23.677,25.124,184207
2005-07-26,25.505,26.041,25.279,25.808,161007
2005-07-27,25.886,25.886,25.583,25.731,131582
2005-07-28,25.731,26.493,25.731,26.112,113452
2005-07-29,26.112,26.415,24.968,24.968,171629
2005-08-01,25.202,25.279,24.517,25.046,49635
2005-08-02,25.202,25.886,25.202,25.66,78899
2005-08-03,25.505,25.505,24.742,24.968,144184
2005-08-04,24.968,25.202,24.517,25.046,36452
2005-08-05,24.742,25.427,24.742,25.202,39666
2005-08-08,25.279,26.041,25.279,25.808,74185
2005-08-09,26.041,26.345,25.279,25.66,156783
2005-08-10,25.583,25.583,24.968,25.279,50305
2005-08-11,24.968,25.046,24.517,24.595,89246
2005-08-12,24.361,24.517,23.677,24.058,76298
2005-08-16,23.98,24.595,23.754,24.283,130405
2005-08-17,24.135,24.439,23.98,24.283,12165
2005-08-18,24.135,24.361,23.98,24.214,4642
2005-08-19,23.98,24.595,23.98,24.439,25764
2005-08-22,24.664,24.742,24.214,24.664,8848
2005-08-23,24.742,24.742,23.529,24.742,31161
2005-08-24,24.742,24.821,24.517,24.821,12741
2005-08-25,24.517,24.595,23.98,24.439,83547
2005-08-26,24.361,24.664,24.135,24.361,213899
2005-08-29,24.135,24.439,24.058,24.439,37416
2005-08-30,24.439,24.742,24.135,24.517,42803
2005-08-31,25.124,25.427,25.124,25.427,147106
2005-09-01,25.505,25.886,25.124,25.731,101009
2005-09-02,25.731,25.731,24.968,25.66,291433
2005-09-05,25.427,25.886,25.427,25.808,20576
2005-09-06,25.583,25.964,25.583,25.964,33265
2005-09-07,25.964,26.267,25.886,26.267,23146
2005-09-08,26.267,26.267,25.964,26.189,15333
2005-09-09,26.189,26.874,25.964,26.726,270405
2005-09-12,26.726,27.108,26.648,27.029,46899
2005-09-13,27.177,27.332,26.951,27.255,111967
2005-09-14,27.255,27.255,26.493,27.108,8433
2005-09-15,26.796,27.636,26.796,27.411,82367
2005-09-16,27.558,27.861,27.411,27.861,43421
2005-09-19,27.411,28.017,27.411,27.558,31365
2005-09-20,27.636,27.714,26.345,26.874,22410
2005-09-21,27.029,27.029,26.041,26.493,36260
2005-09-22,26.189,26.415,25.964,26.267,29427
2005-09-23,25.964,26.415,25.808,25.808,30658
2005-09-26,25.505,26.648,25.124,26.189,20495
2005-09-27,25.964,26.57,25.731,25.886,61702
2005-09-28,26.041,26.041,24.742,24.968,113663
2005-09-29,24.898,25.505,24.898,25.124,354223
2005-09-30,25.35,25.505,24.742,25.124,82368
2005-10-03,25.124,25.202,24.821,25.046,13784
2005-10-04,25.046,25.731,24.742,25.427,76993
2005-10-05,25.279,25.583,24.968,24.968,140475
2005-10-06,24.742,24.742,24.214,24.361,121685
2005-10-07,24.135,24.742,22.992,24.742,57006
2005-10-10,24.821,24.898,24.439,24.664,14261
2005-10-11,24.742,24.898,24.439,24.898,6909
2005-10-12,25.046,25.046,24.439,24.968,98054
2005-10-13,24.968,24.968,24.058,24.361,91538
2005-10-14,24.135,24.968,24.058,24.898,15996
2005-10-17,25.124,25.202,24.821,24.898,5364
2005-10-18,24.742,25.202,24.742,24.742,23987
2005-10-19,24.517,24.517,23.373,23.902,54543
2005-10-20,23.98,24.968,23.98,24.664,196600
2005-10-21,24.595,25.427,24.439,25.124,32748
2005-10-24,24.898,25.505,24.361,25.124,31269
2005-10-25,25.427,25.886,25.202,25.427,93272
2005-10-26,25.731,25.808,24.968,25.505,61844
2005-10-27,25.66,25.66,24.742,24.968,25772
2005-10-28,24.742,25.886,24.742,25.886,78204
2005-10-31,25.886,26.648,25.505,26.267,65561
2005-11-02,26.874,27.177,26.415,26.874,88672
2005-11-03,27.029,27.108,26.493,27.029,44463
2005-11-04,27.108,28.095,27.029,27.177,98425
2005-11-07,27.332,27.332,26.189,26.57,60247
2005-11-08,26.57,27.029,26.415,26.726,83172
2005-11-09,26.648,26.726,26.345,26.648,32242
2005-11-10,26.648,27.108,26.112,26.648,79892
2005-11-14,26.951,26.951,26.112,26.112,146081
2005-11-15,26.267,27.029,26.267,26.648,14286
2005-11-16,26.345,26.57,25.808,26.041,93739
2005-11-17,26.267,27.108,26.112,27.108,174899
2005-11-18,27.255,27.411,26.874,27.108,68952
2005-11-21,27.332,27.411,26.726,27.108,166459
2005-11-22,27.411,27.411,26.874,27.029,17739
2005-11-23,26.951,27.255,26.726,26.874,84869
2005-11-24,26.874,27.029,26.345,26.648,129539
2005-11-25,26.648,26.726,26.112,26.57,72586
2005-11-28,26.648,26.874,26.57,26.648,54905
2005-11-29,26.874,26.874,26.648,26.726,9526
2005-11-30,26.648,27.029,26.112,26.874,52729
2005-12-01,26.874,27.332,26.726,26.796,59755
2005-12-02,27.029,27.177,26.874,27.108,46583
2005-12-05,27.029,27.489,27.029,27.411,91824
2005-12-06,27.636,27.714,27.489,27.714,73971
2005-12-07,27.714,27.714,27.558,27.714,11599
2005-12-08,27.714,27.792,27.411,27.714,38819
2005-12-09,27.792,28.017,27.411,28.017,231334
2005-12-12,28.173,30.148,28.173,29.845,152726
2005-12-13,30.226,30.226,29.16,29.464,119553
2005-12-14,29.464,30.07,29.386,30.07,61513
2005-12-15,30.226,30.374,29.845,30.374,43930
2005-12-16,29.922,30.53,29.922,30.374,70502
2005-12-19,30.374,30.374,29.386,29.386,41366
2005-12-20,29.464,29.541,29.083,29.16,144099
2005-12-21,29.464,29.541,29.386,29.541,39512
2005-12-22,29.541,29.541,29.308,29.464,64368
2005-12-23,29.689,29.689,29.238,29.464,8767
2005-12-27,29.619,29.845,29.238,29.541,78705
2005-12-28,29.541,29.845,29.386,29.386,72840
2005-12-29,29.689,29.922,29.386,29.767,39246
2005-12-30,29.464,30.001,29.083,29.689,45645
2006-01-02,29.541,29.689,29.464,29.689,19637
2006-01-03,29.689,31.136,29.689,30.833,62515
2006-01-04,31.214,32.513,30.374,32.054,128997
2006-01-05,31.976,32.661,31.369,32.661,135485
2006-01-06,32.738,33.882,32.661,33.882,196366
2006-01-09,34.566,36.394,34.263,34.411,96468
2006-01-10,34.411,35.935,33.882,35.935,144200
2006-01-11,36.542,38.066,36.542,37.305,147840
2006-01-12,37.685,37.685,36.542,36.62,35608
2006-01-13,36.317,36.317,34.333,35.554,218086
2006-01-16,35.399,36.16,35.025,35.71,55802
2006-01-17,35.78,36.091,34.644,35.251,79517
2006-01-18,34.185,34.263,33.579,34.185,52837
2006-01-19,33.501,35.173,33.501,33.96,70711
2006-01-20,34.03,34.263,33.267,33.345,72797
2006-01-23,33.198,33.424,32.054,33.345,81736
2006-01-24,33.579,33.727,33.12,33.501,212205
2006-01-25,33.501,33.501,33.12,33.424,60015
2006-01-26,33.501,33.804,33.12,33.424,140411
2006-01-27,34.566,34.714,33.267,33.882,120110
2006-01-30,34.333,34.333,33.345,33.501,58351
2006-01-31,33.424,33.424,31.44,31.976,58948
2006-02-01,31.976,32.202,31.066,32.202,33041
2006-02-02,32.513,32.964,32.202,32.738,57768
2006-02-03,32.131,32.886,31.44,32.738,46708
2006-02-06,32.738,33.882,31.821,33.882,23202
2006-02-07,33.882,34.03,32.816,33.648,37559
2006-02-08,33.345,33.501,33.198,33.501,12293
2006-02-09,33.501,33.804,33.198,33.267,33724
2006-02-10,33.12,33.12,32.661,32.661,29828
2006-02-13,32.357,32.357,31.595,31.976,196245
2006-02-14,31.821,32.357,31.595,32.357,232544
2006-02-15,32.357,32.583,32.131,32.513,71376
2006-02-16,32.513,32.583,31.821,32.435,76244
2006-02-17,32.131,33.882,32.131,33.882,50232
2006-02-20,33.96,35.554,33.96,35.476,61721
2006-02-21,35.632,35.71,34.411,34.792,123832
2006-02-22,34.792,34.792,34.108,34.185,67796
2006-02-23,34.566,34.947,34.411,34.792,43739
2006-02-24,34.489,34.489,33.041,33.267,159442
2006-02-27,33.501,33.501,31.595,32.738,62796
2006-02-28,32.131,32.816,30.911,30.911,65185
2006-03-01,30.989,31.595,30.911,31.595,148521
2006-03-02,31.821,32.131,31.369,31.821,112634
2006-03-03,32.28,32.28,30.304,31.214,58144
2006-03-06,31.214,31.214,30.53,30.911,48172
2006-03-07,30.608,30.608,29.845,30.304,105732
2006-03-08,30.001,30.226,29.083,29.308,51885
2006-03-09,29.541,29.541,29.16,29.308,75512
2006-03-10,29.308,29.308,28.243,28.554,70751
2006-03-13,29.308,29.308,28.243,28.554,24610
2006-03-14,28.554,28.927,28.243,28.927,17836
2006-03-15,29.238,29.689,29.238,29.541,51135
2006-03-16,29.619,29.767,28.927,29.619,49603
2006-03-17,29.845,29.845,29.16,29.16,61288
2006-03-20,29.16,29.16,28.321,28.321,18359
2006-03-21,28.173,28.321,27.94,28.173,66383
2006-03-22,28.017,29.308,28.017,28.927,50512
2006-03-23,29.238,30.148,29.238,30.07,29944
2006-03-24,30.451,30.911,30.148,30.374,187596
2006-03-27,30.755,30.833,29.308,29.619,124009
2006-03-28,29.619,29.619,28.857,28.927,71131
2006-03-29,28.927,29.16,28.321,29.005,153929
2006-03-30,29.005,29.541,28.779,28.857,29999
2006-03-31,28.927,29.083,28.857,28.857,108009
2006-04-03,28.927,29.308,28.702,29.005,134213
2006-04-04,29.005,29.238,28.857,29.16,22346
2006-04-05,29.308,29.308,28.927,29.16,22496
2006-04-06,29.308,29.308,28.927,29.083,89257
2006-04-07,29.083,30.148,28.927,30.07,319997
2006-04-10,30.608,31.595,30.148,30.608,262197
2006-04-11,30.833,31.066,29.541,29.541,28337
2006-04-12,29.619,30.07,29.308,30.001,15047
2006-04-13,30.001,30.001,29.308,29.619,15274
2006-04-18,29.689,30.451,29.689,30.304,63281
2006-04-19,30.608,30.755,30.226,30.374,43723
2006-04-20,30.451,30.685,30.07,30.685,17850
2006-04-21,30.755,30.755,29.689,30.226,16720
2006-04-24,30.226,30.53,29.689,29.689,47436
2006-04-25,29.689,29.689,29.005,29.308,80401
2006-04-26,29.308,29.845,29.005,29.308,441460
2006-04-27,29.308,29.308,28.321,28.554,75547
2006-04-28,28.554,28.857,28.243,28.321,69793
2006-05-02,28.321,28.321,28.017,28.095,27372
2006-05-04,27.636,27.714,26.796,27.411,79924
2006-05-05,27.411,27.636,27.255,27.411,80465
2006-05-08,27.489,29.308,27.489,28.624,95039
2006-05-09,28.857,29.005,28.554,28.624,41028
2006-05-10,28.554,28.702,28.398,28.624,25059
2006-05-11,28.624,28.624,27.792,28.173,61090
2006-05-12,28.243,29.238,28.243,29.083,63532
2006-05-15,29.083,29.238,28.554,29.083,153095
2006-05-16,28.927,30.53,28.779,30.374,202700
2006-05-17,30.608,30.833,29.845,30.304,298318
2006-05-18,30.001,30.989,29.464,30.833,137725
2006-05-19,32.202,35.251,32.202,35.251,561977
2006-05-22,35.025,35.025,31.214,31.214,252110
2006-05-23,31.214,33.041,27.792,31.976,243621
2006-05-24,31.976,32.202,30.07,30.833,213255
2006-05-25,31.136,31.214,29.386,30.755,93455
2006-05-26,31.136,31.821,30.07,30.451,57525
2006-05-29,30.451,30.608,29.238,29.689,56579
2006-05-30,29.308,29.308,28.857,29.308,28488
2006-05-31,28.927,29.238,28.624,28.779,42847
2006-06-01,29.005,29.308,28.779,28.779,35449
2006-06-02,29.464,29.845,28.927,29.464,58089
2006-06-05,29.619,30.07,29.083,29.767,27555
2006-06-06,29.619,29.689,29.083,29.16,15555
2006-06-07,29.083,29.16,28.927,29.083,6829
2006-06-08,28.779,28.779,28.017,28.243,93383
2006-06-09,28.243,28.779,28.173,28.398,15286
2006-06-12,28.173,28.173,27.411,28.173,43609
2006-06-13,25.964,28.398,25.886,28.398,59984
2006-06-14,28.476,28.702,27.489,28.702,63289
2006-06-16,29.005,29.619,27.558,27.94,21681
2006-06-19,27.714,28.095,27.489,27.94,3561
2006-06-20,27.94,28.173,27.636,27.792,20711
